DIGNIDAD_CODIGO|DIGNIDAD_NOMBRE|PROVINCIA_CODIGO|PROVINCIA_NOMBRE|CANTON_CODIGO|CANTON_NOMBRE|CIRCUNSCRIPCION_CODIGO|CICUNSCRIPCION_NOMBRE|CIRCUNSCRIPCION|PARROQUIA_CODIGO|PARROQUIA_NOMBRE|JUNTA_SEXO|CANDIDATO_CODIGO|SUFRAGANTES|BLANCOS|NULOS|VOTOS|CANDIDATO_NOMBRE|OP_CODIGO|OP_NOMBRE
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||1420.0|GUANAZAN|M|10522.0|1076.0|134.0|135.0|210.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||1425.0|GUIZHAGUIÑA|F|10522.0|502.0|46.0|27.0|115.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||1425.0|GUIZHAGUIÑA|M|10522.0|521.0|60.0|20.0|100.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||1655.0|HUERTAS|F|10522.0|733.0|24.0|34.0|232.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||1655.0|HUERTAS|M|10522.0|751.0|38.0|35.0|219.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||1700.0|SINSAO|F|10522.0|439.0|28.0|25.0|49.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||1700.0|SINSAO|M|10522.0|428.0|31.0|17.0|46.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||1750.0|SALVIAS|F|10522.0|357.0|18.0|10.0|103.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||1750.0|SALVIAS|M|10522.0|365.0|11.0|15.0|111.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||2350.0|MALVAS|F|10522.0|314.0|6.0|19.0|103.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||2350.0|MALVAS|M|10522.0|360.0|9.0|18.0|139.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||4445.0|ARCAPAMBA|F|10522.0|335.0|10.0|15.0|122.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||4445.0|ARCAPAMBA|M|10522.0|427.0|20.0|11.0|151.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||4450.0|MULUNCAY GRANDE|F|10522.0|297.0|8.0|7.0|106.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||4450.0|MULUNCAY GRANDE|M|10522.0|336.0|11.0|8.0|116.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||6310.0|ZARUMA|F|10522.0|4491.0|57.0|212.0|1085.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|360.0|ZARUMA|0.0|0.0||6310.0|ZARUMA|M|10522.0|4679.0|102.0|257.0|905.0|JHANSY LOPEZ JUMBO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|375.0|ARENILLAS|0.0|0.0||805.0|CHACRAS|F|16814.0|488.0|30.0|27.0|196.0|JOHN CESAR CHERREZ ANGUIZACA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|375.0|ARENILLAS|0.0|0.0||805.0|CHACRAS|M|16814.0|496.0|41.0|16.0|190.0|JOHN CESAR CHERREZ ANGUIZACA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|375.0|ARENILLAS|0.0|0.0||1695.0|CARCABON|F|16814.0|241.0|13.0|6.0|62.0|JOHN CESAR CHERREZ ANGUIZACA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|375.0|ARENILLAS|0.0|0.0||1695.0|CARCABON|M|16814.0|256.0|21.0|6.0|59.0|JOHN CESAR CHERREZ ANGUIZACA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|375.0|ARENILLAS|0.0|0.0||2715.0|PALMALES|F|16814.0|957.0|44.0|80.0|323.0|JOHN CESAR CHERREZ ANGUIZACA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|375.0|ARENILLAS|0.0|0.0||2715.0|PALMALES|M|16814.0|1059.0|97.0|84.0|329.0|JOHN CESAR CHERREZ ANGUIZACA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|375.0|ARENILLAS|0.0|0.0||4650.0|LA CUCA|F|16814.0|585.0|44.0|24.0|179.0|JOHN CESAR CHERREZ ANGUIZACA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|375.0|ARENILLAS|0.0|0.0||4650.0|LA CUCA|M|16814.0|643.0|36.0|33.0|201.0|JOHN CESAR CHERREZ ANGUIZACA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|375.0|ARENILLAS|0.0|0.0||5040.0|ARENILLAS|F|16814.0|7935.0|132.0|308.0|3302.0|JOHN CESAR CHERREZ ANGUIZACA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|375.0|ARENILLAS|0.0|0.0||5040.0|ARENILLAS|M|16814.0|7881.0|177.0|337.0|3018.0|JOHN CESAR CHERREZ ANGUIZACA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|690.0|PORTOVELO|0.0|0.0||740.0|CURTINCAPAC|F|22567.0|186.0|7.0|2.0|5.0|JAIME ESPINOSA ESPINOSA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|690.0|PORTOVELO|0.0|0.0||740.0|CURTINCAPAC|M|22567.0|234.0|9.0|3.0|6.0|JAIME ESPINOSA ESPINOSA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|690.0|PORTOVELO|0.0|0.0||3275.0|SALATI|F|22567.0|330.0|20.0|11.0|16.0|JAIME ESPINOSA ESPINOSA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|690.0|PORTOVELO|0.0|0.0||3275.0|SALATI|M|22567.0|397.0|32.0|23.0|17.0|JAIME ESPINOSA ESPINOSA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|690.0|PORTOVELO|0.0|0.0||4520.0|MORALES|F|22567.0|268.0|5.0|1.0|0.0|JAIME ESPINOSA ESPINOSA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|690.0|PORTOVELO|0.0|0.0||4520.0|MORALES|M|22567.0|278.0|6.0|5.0|2.0|JAIME ESPINOSA ESPINOSA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|690.0|PORTOVELO|0.0|0.0||5850.0|PORTOVELO|F|22567.0|3843.0|52.0|179.0|277.0|JAIME ESPINOSA ESPINOSA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|7.0|EL ORO|690.0|PORTOVELO|0.0|0.0||5850.0|PORTOVELO|M|22567.0|3897.0|115.0|182.0|217.0|JAIME ESPINOSA ESPINOSA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0||5205.0|BARTOLOME RUIZ|F|10889.0|10162.0|410.0|1212.0|46.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0||5205.0|BARTOLOME RUIZ|M|10889.0|8894.0|561.0|886.0|67.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0||5210.0|5 DE AGOSTO|F|10889.0|18771.0|758.0|2345.0|131.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0||5210.0|5 DE AGOSTO|M|10889.0|16039.0|858.0|1740.0|139.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0||5335.0|ESMERALDAS|F|10889.0|18414.0|799.0|2005.0|93.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0||5335.0|ESMERALDAS|M|10889.0|16089.0|797.0|1601.0|102.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0||5600.0|LUIS TELLO / LAS PALMAS /|F|10889.0|3657.0|130.0|343.0|12.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0||5600.0|LUIS TELLO / LAS PALMAS /|M|10889.0|3532.0|204.0|331.0|15.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0||6905.0|SIMON PLATA TORRES|F|10889.0|8098.0|366.0|923.0|79.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0||6905.0|SIMON PLATA TORRES|M|10889.0|7069.0|428.0|796.0|78.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|450.0|CAMARONES|F|10889.0|894.0|118.0|140.0|22.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|450.0|CAMARONES|M|10889.0|959.0|175.0|152.0|29.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|655.0|CRNL.CARLOS CONCHA TORRES|F|10889.0|566.0|94.0|121.0|16.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|655.0|CRNL.CARLOS CONCHA TORRES|M|10889.0|709.0|157.0|128.0|18.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|895.0|CHINCA|F|10889.0|1208.0|226.0|164.0|20.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|895.0|CHINCA|M|10889.0|1234.0|301.0|187.0|20.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|2320.0|MAJUA|F|10889.0|726.0|176.0|99.0|21.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|2320.0|MAJUA|M|10889.0|850.0|235.0|116.0|37.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|3570.0|SAN MATEO|F|10889.0|1922.0|200.0|317.0|13.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|3570.0|SAN MATEO|M|10889.0|1903.0|286.0|260.0|21.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|3930.0|TABIAZO|F|10889.0|1057.0|151.0|203.0|76.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|3930.0|TABIAZO|M|10889.0|1067.0|178.0|217.0|79.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|3940.0|TACHINA|F|10889.0|1489.0|146.0|172.0|9.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|3940.0|TACHINA|M|10889.0|1409.0|194.0|157.0|17.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|4240.0|VUELTA LARGA|F|10889.0|3144.0|166.0|424.0|40.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|560.0|ESMERALDAS|0.0|0.0|CIRCUNSCRIPCION RURAL|4240.0|VUELTA LARGA|M|10889.0|3068.0|207.0|345.0|31.0|EMILIO VALENCIA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|561.0|RIO VERDE|0.0|0.0||930.0|CHONTADURO|F|19761.0|979.0|187.0|118.0|16.0|MALENA CEMIRAMIS BEDON PATA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|561.0|RIO VERDE|0.0|0.0||930.0|CHONTADURO|M|19761.0|1024.0|193.0|128.0|14.0|MALENA CEMIRAMIS BEDON PATA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|561.0|RIO VERDE|0.0|0.0||965.0|CHUMUNDE|F|19761.0|853.0|161.0|118.0|6.0|MALENA CEMIRAMIS BEDON PATA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|561.0|RIO VERDE|0.0|0.0||965.0|CHUMUNDE|M|19761.0|1080.0|266.0|129.0|9.0|MALENA CEMIRAMIS BEDON PATA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|561.0|RIO VERDE|0.0|0.0||2035.0|LAGARTO|F|19761.0|1391.0|82.0|163.0|5.0|MALENA CEMIRAMIS BEDON PATA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|561.0|RIO VERDE|0.0|0.0||2035.0|LAGARTO|M|19761.0|1562.0|173.0|203.0|6.0|MALENA CEMIRAMIS BEDON PATA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|561.0|RIO VERDE|0.0|0.0||2445.0|MONTALVO / HORQUETA|F|19761.0|1514.0|165.0|274.0|15.0|MALENA CEMIRAMIS BEDON PATA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|561.0|RIO VERDE|0.0|0.0||2445.0|MONTALVO / HORQUETA|M|19761.0|1511.0|266.0|235.0|15.0|MALENA CEMIRAMIS BEDON PATA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|561.0|RIO VERDE|0.0|0.0||3215.0|ROCAFUERTE|F|19761.0|1960.0|125.0|242.0|17.0|MALENA CEMIRAMIS BEDON PATA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|561.0|RIO VERDE|0.0|0.0||3215.0|ROCAFUERTE|M|19761.0|1900.0|149.0|221.0|12.0|MALENA CEMIRAMIS BEDON PATA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|561.0|RIO VERDE|0.0|0.0||6720.0|RIO VERDE|F|19761.0|2179.0|127.0|262.0|68.0|MALENA CEMIRAMIS BEDON PATA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|561.0|RIO VERDE|0.0|0.0||6720.0|RIO VERDE|M|19761.0|2242.0|135.0|257.0|67.0|MALENA CEMIRAMIS BEDON PATA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|575.0|QUININDE|0.0|0.0||700.0|CUBE / CHANCAMA|F|34577.0|1134.0|292.0|239.0|20.0|UVALDINA NIEVES MONTAÑO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|575.0|QUININDE|0.0|0.0||700.0|CUBE / CHANCAMA|M|34577.0|1335.0|336.0|247.0|25.0|UVALDINA NIEVES MONTAÑO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|575.0|QUININDE|0.0|0.0||980.0|CHURA|F|34577.0|494.0|64.0|65.0|2.0|UVALDINA NIEVES MONTAÑO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|575.0|QUININDE|0.0|0.0||980.0|CHURA|M|34577.0|603.0|112.0|69.0|1.0|UVALDINA NIEVES MONTAÑO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|575.0|QUININDE|0.0|0.0||1530.0|LA UNION|F|34577.0|6817.0|696.0|969.0|34.0|UVALDINA NIEVES MONTAÑO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|575.0|QUININDE|0.0|0.0||1530.0|LA UNION|M|34577.0|6732.0|882.0|890.0|58.0|UVALDINA NIEVES MONTAÑO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|575.0|QUININDE|0.0|0.0||2345.0|MALIMPIA / GUAYLLABAMBA|F|34577.0|4415.0|729.0|670.0|19.0|UVALDINA NIEVES MONTAÑO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|575.0|QUININDE|0.0|0.0||2345.0|MALIMPIA / GUAYLLABAMBA|M|34577.0|4739.0|838.0|642.0|28.0|UVALDINA NIEVES MONTAÑO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|575.0|QUININDE|0.0|0.0||4230.0|VICHE|F|34577.0|2714.0|382.0|422.0|115.0|UVALDINA NIEVES MONTAÑO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|575.0|QUININDE|0.0|0.0||4230.0|VICHE|M|34577.0|2838.0|506.0|371.0|92.0|UVALDINA NIEVES MONTAÑO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|575.0|QUININDE|0.0|0.0||5895.0|ROSA ZARATE|F|34577.0|22539.0|1568.0|2889.0|344.0|UVALDINA NIEVES MONTAÑO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|575.0|QUININDE|0.0|0.0||5895.0|ROSA ZARATE|M|34577.0|23702.0|2166.0|3065.0|305.0|UVALDINA NIEVES MONTAÑO|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|785.0|ATACAMES|0.0|0.0||1615.0|TONSUPA|F|34160.0|3512.0|220.0|412.0|150.0|BYRON APARICIO CHIRIBOGA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|785.0|ATACAMES|0.0|0.0||1615.0|TONSUPA|M|34160.0|3096.0|203.0|383.0|135.0|BYRON APARICIO CHIRIBOGA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|785.0|ATACAMES|0.0|0.0||2130.0|LA UNION|F|34160.0|929.0|56.0|104.0|40.0|BYRON APARICIO CHIRIBOGA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|785.0|ATACAMES|0.0|0.0||2130.0|LA UNION|M|34160.0|939.0|92.0|134.0|35.0|BYRON APARICIO CHIRIBOGA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|785.0|ATACAMES|0.0|0.0||3880.0|SUA/BOCANA|F|34160.0|1329.0|95.0|126.0|42.0|BYRON APARICIO CHIRIBOGA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|785.0|ATACAMES|0.0|0.0||3880.0|SUA/BOCANA|M|34160.0|1229.0|119.0|156.0|32.0|BYRON APARICIO CHIRIBOGA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|785.0|ATACAMES|0.0|0.0||4055.0|TONCHIGUE|F|34160.0|2748.0|168.0|374.0|140.0|BYRON APARICIO CHIRIBOGA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|785.0|ATACAMES|0.0|0.0||4055.0|TONCHIGUE|M|34160.0|2842.0|256.0|371.0|106.0|BYRON APARICIO CHIRIBOGA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|785.0|ATACAMES|0.0|0.0||6380.0|ATACAMES|F|34160.0|6317.0|242.0|674.0|365.0|BYRON APARICIO CHIRIBOGA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|8.0|ESMERALDAS|785.0|ATACAMES|0.0|0.0||6380.0|ATACAMES|M|34160.0|6311.0|344.0|693.0|282.0|BYRON APARICIO CHIRIBOGA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1470.0|GUAYAS / PUERTO NUEVO|F|23944.0|2376.0|402.0|361.0|9.0|ROSA MARISOL FUENTES SOLIS|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1470.0|GUAYAS / PUERTO NUEVO|M|23944.0|2687.0|601.0|319.0|21.0|ROSA MARISOL FUENTES SOLIS|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1640.0|EL ROSARIO|F|23944.0|1878.0|285.0|271.0|5.0|ROSA MARISOL FUENTES SOLIS|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||1640.0|EL ROSARIO|M|23944.0|1872.0|362.0|217.0|7.0|ROSA MARISOL FUENTES SOLIS|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||6225.0|VELASCO IBARRA|F|23944.0|24682.0|2558.0|2708.0|73.0|ROSA MARISOL FUENTES SOLIS|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|385.0|EL EMPALME|0.0|0.0||6225.0|VELASCO IBARRA|M|23944.0|25354.0|2968.0|2617.0|99.0|ROSA MARISOL FUENTES SOLIS|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||1830.0|JESUS MARIA|F|7572.0|1114.0|105.0|173.0|48.0|RUPERTO JUVENCIO ESPINOZA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||1830.0|JESUS MARIA|M|7572.0|1232.0|220.0|157.0|47.0|RUPERTO JUVENCIO ESPINOZA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3370.0|SAN CARLOS|F|7572.0|1149.0|141.0|113.0|85.0|RUPERTO JUVENCIO ESPINOZA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3370.0|SAN CARLOS|M|7572.0|1243.0|205.0|93.0|100.0|RUPERTO JUVENCIO ESPINOZA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3740.0|SANTA ROSA DE FLANDES|F|7572.0|813.0|74.0|70.0|111.0|RUPERTO JUVENCIO ESPINOZA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3740.0|SANTA ROSA DE FLANDES|M|7572.0|850.0|101.0|66.0|114.0|RUPERTO JUVENCIO ESPINOZA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3990.0|TAURA|F|7572.0|2521.0|411.0|253.0|299.0|RUPERTO JUVENCIO ESPINOZA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3990.0|TAURA|M|7572.0|2782.0|742.0|230.0|319.0|RUPERTO JUVENCIO ESPINOZA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||5675.0|NARANJAL|F|7572.0|18220.0|1110.0|1397.0|3253.0|RUPERTO JUVENCIO ESPINOZA|25.0|PARTIDO POLÍTICO AVANZA
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||5675.0|NARANJAL|M|7572.0|18930.0|1691.0|1476.0|3348.0|RUPERTO JUVENCIO ESPINOZA|25.0|PARTIDO POLÍTICO AVANZA
